country_code,sector,year,question_code,question_text_2023,response,response_score
SVK,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",.,NA
SVN,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",.,NA
ESP,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",national budget,NA
SWE,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
CHE,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
TUR,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
GBR,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
BRA,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
BRA2,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",.,NA
BGR,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
CYP,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",.,NA
HRV,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
MLT,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
PER,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
ROU,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",.,NA
ZAF,Air,2023,Q3bb.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
AUT,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,two years,3
AUS,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
BEL,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
CAN,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
CHL,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
COL,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
CRI,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
CZE,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
DNK,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,at least three years,6
EST,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
FIN,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
FRA,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
DEU,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,.,NA
GRC,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
HUN,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
ISL,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,.,NA
IRL,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
ISR,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,two years,3
ITA,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,at least three years,6
JPN,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
KOR,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,.,NA
LVA,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
LTU,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
LUX,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
MEX,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
NLD,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
NZL,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
NOR,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
POL,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
PRT,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
SVK,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,.,NA
SVN,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,.,NA
ESP,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
SWE,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
CHE,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
TUR,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
GBR,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
BRA,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
BRA2,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,.,NA
BGR,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
CYP,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,.,NA
HRV,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,at least three years,6
MLT,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
PER,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,.,NA
ROU,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,.,NA
ZAF,Air,2018,Q3bb.a.23,What is the length of budget appropriations?,annual,0
AUT,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,two years,3
AUS,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
BEL,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
CAN,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
CHL,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
COL,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
CRI,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
CZE,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
DNK,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,at least three years,6
EST,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
FIN,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
FRA,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
DEU,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,.,NA
GRC,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
HUN,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
ISL,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,.,NA
IRL,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
ISR,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,two years,3
ITA,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,at least three years,6
JPN,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
KOR,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
LVA,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
LTU,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
LUX,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
MEX,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
NLD,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
NZL,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
NOR,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
POL,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
PRT,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
SVK,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,.,NA
SVN,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,.,NA
ESP,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
SWE,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
CHE,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
TUR,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
GBR,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
BRA,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
BRA2,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,.,NA
BGR,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
CYP,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,.,NA
HRV,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,at least three years,6
MLT,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
PER,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
ROU,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,.,NA
ZAF,Air,2023,Q3bb.a.23,What is the length of budget appropriations?,annual,0
AUT,Air,2018,Q3bb.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
AUS,Air,2018,Q3bb.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
BEL,Air,2018,Q3bb.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body,0
CAN,Air,2018,Q3bb.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
CHL,Air,2018,Q3bb.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
COL,Air,2018,Q3bb.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
